tweet_id,date,brand,tweet,sentiment_label,likes,retweets,user_followers
100154,2024-04-27,Netflix,The Netflix ecosystem is seamless. Everything just works together perfectly. #Netflix #NetflixSeries #Streaming,Positive,484,85,19228
100961,2024-01-21,Tesla,Lost all my data because of a Tesla bug. Absolutely furious right now. #Autopilot,Negative,162,0,2939
100853,2024-11-08,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #Samsung2024,Positive,421,41,43504
100625,2024-04-13,Tesla,Just heard Tesla is releasing a new product next month. Interesting. #ElonMusk,Neutral,60,66,49886
100685,2024-12-03,Apple,Noticed Apple has a new campaign running. It looks different from before. #Apple #AppleWatch #MacBook,Neutral,36,19,381
100569,2024-01-03,Netflix,Regret buying Netflix. The product is nothing like what was advertised online. #NetflixSeries #MustWatch,Negative,36,21,13607
101426,2024-03-12,Apple,Just got the new Apple product and it's absolutely amazing! Totally worth it. #iOS #AirPods #MacBook,Positive,125,56,36532
100017,2024-11-01,Google,Regret buying Google. The product is nothing like what was advertised online. #Google #GoogleAI #Pixel,Negative,8,52,23583
100127,2024-07-29,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #BingeWatch,Positive,390,56,45191
100927,2024-08-17,Netflix,Never buying Netflix again. Product broke after two weeks of use. Total waste. #NetflixSeries #Netflix #Streaming,Negative,187,56,37904
100980,2024-04-22,Samsung,Samsung released their quarterly report today with some mixed numbers. #GalaxyS #Samsung2024,Neutral,175,70,12029
101469,2024-04-11,Google,Loving my new Google. The quality is top-notch and customer service was great. #Pixel #GoogleAI,Positive,201,16,10661
100190,2024-12-02,Microsoft,Noticed Microsoft has a new campaign running. It looks different from before. #Xbox #Microsoft #Azure,Neutral,8,70,17201
101139,2024-01-03,Google,The latest Google update ruined everything. So buggy and slow now. #Gemini #Pixel #Android,Negative,9,13,12597
100992,2024-12-16,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #AirPods #AppleWatch #iPhone,Positive,168,85,45332
101463,2024-09-07,Microsoft,Microsoft stock is making some moves in the market today. Keeping an eye. #Copilot,Neutral,195,32,46320
101251,2024-09-24,Google,Never buying Google again. Product broke after two weeks of use. Total waste. #Gemini #Pixel,Negative,159,13,32021
100606,2024-06-30,Samsung,Shoutout to Samsung for the incredible experience. Will definitely buy again. #Samsung2024,Positive,116,129,17067
100180,2024-05-20,Samsung,Anyone else been following the Samsung news lately? Share your thoughts. #GalaxyS #Samsung #GalaxyWatch,Neutral,100,72,35835
100301,2024-06-11,Amazon,The Amazon update is fantastic! So much smoother and faster now. 10/10. #PrimeDay #AmazonDeals,Positive,472,118,45640
100496,2024-07-17,Microsoft,Just got the new Microsoft product and it's absolutely amazing! Totally worth it. #Xbox,Positive,423,107,41098
101314,2024-09-22,Amazon,Terrible experience with Amazon. Customer service was unhelpful and rude. #Amazon #AWS,Negative,194,28,41548
101255,2024-08-03,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #iOS,Neutral,58,7,5685
101237,2024-03-23,Netflix,Saw a Netflix ad today. Not sure if I should upgrade yet or wait. #MustWatch #BingeWatch #Netflix,Neutral,82,15,5285
100517,2024-01-28,Nike,Regret buying Nike. The product is nothing like what was advertised online. #JustDoIt #NikeRunning #Nike,Negative,36,60,45128
101069,2024-03-09,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #iPhone #MacBook #AirPods,Positive,101,149,18451
100476,2024-02-25,Microsoft,Shoutout to Microsoft for the incredible experience. Will definitely buy again. #Xbox,Positive,43,48,35872
100157,2024-04-12,Google,The Google update is fantastic! So much smoother and faster now. 10/10. #GoogleAI #Pixel,Positive,445,143,43325
101195,2024-10-02,Netflix,Netflix stock is making some moves in the market today. Keeping an eye. #Netflix,Neutral,18,36,49080
100016,2024-02-26,Tesla,Tesla never disappoints. Best purchase I've made this year hands down! #TeslaModel3 #Tesla #Autopilot,Positive,88,59,43121
101072,2024-05-25,Apple,Happy with my Apple purchase. Great value for money and excellent build quality. #MacBook #AirPods #iOS,Positive,283,70,28465
100546,2024-09-07,Netflix,Terrible experience with Netflix. Customer service was unhelpful and rude. #Netflix #Streaming #NetflixSeries,Negative,39,44,47427
100658,2024-07-02,Tesla,Tesla delivered exactly what I needed on time. Truly impressed with the service. #TeslaModel3 #Autopilot,Positive,17,39,19442
101226,2024-06-15,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #GalaxyS #Samsung #Samsung2024,Positive,24,36,20720
101019,2024-03-16,Nike,The Nike ecosystem is seamless. Everything just works together perfectly. #Nike #NikeAir #JustDoIt,Positive,41,59,29239
101318,2024-01-04,Amazon,Amazon keeps raising prices while the quality keeps dropping. Enough already. #AmazonDeals #AWS #Amazon,Negative,103,8,33498
100959,2024-01-24,Samsung,Read an article about Samsung strategy for the next fiscal year. #GalaxyS #Samsung2024 #Samsung,Neutral,69,3,29409
101409,2024-03-08,Amazon,Shoutout to Amazon for the incredible experience. Will definitely buy again. #FBA #AmazonDeals #Amazon,Positive,410,125,21075
100283,2024-05-24,Nike,Saw a Nike ad today. Not sure if I should upgrade yet or wait. #NikeAir #Nike #NikeRunning,Neutral,21,20,39849
100797,2024-11-30,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #Tesla #EV,Neutral,31,32,11123
100225,2024-12-20,Google,Never buying Google again. Product broke after two weeks of use. Total waste. #Pixel,Negative,184,17,6290
100026,2024-04-25,Tesla,Tesla support team helped me resolve my issue within minutes. Excellent service! #Tesla #EV,Positive,445,13,32706
100437,2024-01-01,Amazon,Amazon promised delivery in 2 days but it's been 10 days and still nothing. #Amazon #FBA,Negative,36,37,1379
101457,2024-03-04,Netflix,Terrible experience with Netflix. Customer service was unhelpful and rude. #MustWatch #Streaming #NetflixSeries,Negative,155,77,23720
100229,2024-03-23,Nike,The latest Nike update ruined everything. So buggy and slow now. #Sneakers #NikeRunning,Negative,73,15,21547
100037,2024-10-23,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #Nike,Positive,260,40,22762
100749,2024-03-10,Amazon,Just got the new Amazon product and it's absolutely amazing! Totally worth it. #FBA,Positive,425,41,24711
101045,2024-10-30,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #MustWatch,Positive,306,81,5533
100469,2024-10-04,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Windows11,Positive,295,16,34108
101278,2024-02-28,Apple,Loving my new Apple. The quality is top-notch and customer service was great. #Apple #AirPods,Positive,297,144,17608
101472,2024-01-27,Google,The Google ecosystem is seamless. Everything just works together perfectly. #Google,Positive,81,70,40030
100687,2024-09-03,Netflix,Just got the new Netflix product and it's absolutely amazing! Totally worth it. #MustWatch #NetflixSeries #Netflix,Positive,34,58,39848
101378,2024-07-28,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Azure,Positive,400,21,43461
100639,2024-02-23,Apple,Apple promised delivery in 2 days but it's been 10 days and still nothing. #AppleWatch #iPhone #MacBook,Negative,54,44,18411
101416,2024-07-11,Microsoft,The Microsoft update is fantastic! So much smoother and faster now. 10/10. #Xbox #Windows11 #Azure,Positive,138,9,43833
101218,2024-10-19,Nike,Terrible experience with Nike. Customer service was unhelpful and rude. #Nike,Negative,113,21,36288
101158,2024-07-20,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #GalaxyS,Negative,56,32,43003
101250,2024-10-28,Microsoft,Worst customer experience ever with Microsoft. Will be switching brands for good. #Xbox #Windows11 #Microsoft,Negative,199,53,25335
101439,2024-03-28,Amazon,Worst customer experience ever with Amazon. Will be switching brands for good. #Amazon,Negative,58,28,20406
100800,2024-04-23,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Xbox #Microsoft,Positive,340,1,30782
100160,2024-07-21,Google,Saw a Google ad today. Not sure if I should upgrade yet or wait. #GoogleAI #Android #Google,Neutral,9,68,31943
100956,2024-10-29,Apple,Apple announced some changes to their pricing structure today. #AirPods #iPhone,Neutral,68,63,22536
101186,2024-07-31,Tesla,Tesla announced some changes to their pricing structure today. #TeslaModel3,Neutral,86,50,46733
100821,2024-07-14,Google,Can't believe how good Google has gotten. The new features are outstanding. #Pixel #Google #Android,Positive,451,24,31922
101270,2024-06-08,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #MacBook #AirPods #iOS,Positive,217,59,26686
100877,2024-06-08,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #AirPods,Positive,449,48,32225
100913,2024-11-18,Nike,Nike keeps raising prices while the quality keeps dropping. Enough already. #Nike #JustDoIt #NikeRunning,Negative,127,45,14666
100152,2024-05-01,Nike,Saw a Nike ad today. Not sure if I should upgrade yet or wait. #NikeRunning #Nike,Neutral,92,66,19631
101373,2024-06-25,Amazon,Terrible experience with Amazon. Customer service was unhelpful and rude. #FBA,Negative,180,67,15517
100509,2024-06-12,Nike,Loving my new Nike. The quality is top-notch and customer service was great. #NikeAir,Positive,358,83,12776
101135,2024-04-03,Nike,Nike never disappoints. Best purchase I've made this year hands down! #JustDoIt,Positive,242,142,14476
101321,2024-07-31,Tesla,The latest Tesla update ruined everything. So buggy and slow now. #Autopilot #EV,Negative,16,58,46269
100103,2024-01-09,Netflix,Netflix promised delivery in 2 days but it's been 10 days and still nothing. #NetflixSeries #MustWatch #Streaming,Negative,186,21,6993
100586,2024-05-31,Samsung,Terrible experience with Samsung. Customer service was unhelpful and rude. #GalaxyS #GalaxyWatch,Negative,26,66,44513
101328,2024-01-20,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #NikeRunning,Positive,51,101,33083
101143,2024-12-01,Nike,The latest Nike update ruined everything. So buggy and slow now. #Nike #NikeAir #Sneakers,Negative,92,37,33254
100053,2024-12-07,Apple,Just got the new Apple product and it's absolutely amazing! Totally worth it. #iPhone #AppleWatch,Positive,27,107,3727
100151,2024-05-08,Google,Google delivered exactly what I needed on time. Truly impressed with the service. #Android #GoogleAI #Gemini,Positive,188,68,47993
100403,2024-03-22,Samsung,Never buying Samsung again. Product broke after two weeks of use. Total waste. #GalaxyS #SamsungTV #Samsung2024,Negative,113,48,5044
101454,2024-11-12,Netflix,The Netflix update is fantastic! So much smoother and faster now. 10/10. #MustWatch #Netflix #Streaming,Positive,52,74,26600
100207,2024-04-30,Samsung,Samsung promised delivery in 2 days but it's been 10 days and still nothing. #Samsung2024 #GalaxyS,Negative,135,64,17849
101417,2024-01-06,Samsung,Thinking about switching to Samsung but haven't made up my mind yet. #GalaxyWatch #Samsung2024,Neutral,16,67,22163
101122,2024-12-12,Google,Shoutout to Google for the incredible experience. Will definitely buy again. #Pixel #Android #GoogleAI,Positive,493,146,21486
100008,2024-05-28,Tesla,Terrible experience with Tesla. Customer service was unhelpful and rude. #EV,Negative,160,75,19869
101014,2024-10-16,Tesla,The latest Tesla update ruined everything. So buggy and slow now. #ElonMusk #EV,Negative,11,73,49259
101343,2024-02-04,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #Sneakers #NikeAir #Nike,Positive,49,10,14079
101060,2024-03-03,Samsung,Shoutout to Samsung for the incredible experience. Will definitely buy again. #GalaxyS #GalaxyWatch,Positive,400,38,33260
100452,2024-02-12,Amazon,Amazon keeps raising prices while the quality keeps dropping. Enough already. #AmazonDeals #FBA,Negative,26,56,15746
100253,2024-08-16,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #AWS #FBA,Positive,259,112,45643
100896,2024-11-26,Samsung,Worst customer experience ever with Samsung. Will be switching brands for good. #Samsung2024 #GalaxyWatch,Negative,45,6,29434
101308,2024-10-27,Netflix,Can't believe how good Netflix has gotten. The new features are outstanding. #MustWatch #BingeWatch #Streaming,Positive,6,56,20193
100880,2024-12-26,Samsung,Samsung delivered exactly what I needed on time. Truly impressed with the service. #Samsung2024 #SamsungTV #Samsung,Positive,254,113,46957
101427,2024-12-18,Nike,Nike keeps raising prices while the quality keeps dropping. Enough already. #Sneakers #JustDoIt,Negative,161,40,19008
100623,2024-07-18,Samsung,Samsung keeps raising prices while the quality keeps dropping. Enough already. #SamsungTV,Negative,173,14,3141
100345,2024-11-27,Google,The Google update is fantastic! So much smoother and faster now. 10/10. #Android,Positive,319,149,6051
101286,2024-10-27,Netflix,Saw a Netflix ad today. Not sure if I should upgrade yet or wait. #MustWatch,Neutral,53,55,34873
100262,2024-02-14,Google,Google released their quarterly report today with some mixed numbers. #GoogleAI,Neutral,74,50,15881
100150,2024-05-27,Nike,Lost all my data because of a Nike bug. Absolutely furious right now. #Nike #NikeRunning,Negative,116,0,3443
100472,2024-02-13,Amazon,Shoutout to Amazon for the incredible experience. Will definitely buy again. #AmazonDeals #AWS #PrimeDay,Positive,290,130,28245
100640,2024-08-23,Microsoft,Regret buying Microsoft. The product is nothing like what was advertised online. #Microsoft #Windows11 #Xbox,Negative,118,52,4890
101484,2024-09-04,Tesla,Tesla released their quarterly report today with some mixed numbers. #Tesla #TeslaModel3 #Autopilot,Neutral,95,47,45900
101410,2024-08-22,Tesla,Read an article about Tesla strategy for the next fiscal year. #ElonMusk,Neutral,122,46,30681
100550,2024-03-08,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Microsoft #Xbox #Windows11,Positive,236,32,20795
100928,2024-11-22,Netflix,Netflix keeps raising prices while the quality keeps dropping. Enough already. #Netflix #MustWatch #BingeWatch,Negative,19,16,27866
100488,2024-05-23,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #BingeWatch,Positive,406,25,19641
101356,2024-03-25,Microsoft,Loving my new Microsoft. The quality is top-notch and customer service was great. #Copilot #Azure,Positive,351,93,23460
101171,2024-02-01,Nike,Nike support team helped me resolve my issue within minutes. Excellent service! #Sneakers #NikeRunning #Nike,Positive,413,119,19899
100146,2024-01-29,Google,Google is really disappointing lately. Quality has gone downhill so much. #Android,Negative,136,11,9304
100402,2024-11-27,Apple,Apple announced some changes to their pricing structure today. #iOS,Neutral,149,25,10495
100954,2024-11-12,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #Samsung #GalaxyWatch,Positive,364,50,23384
101405,2024-01-31,Nike,Nike promised delivery in 2 days but it's been 10 days and still nothing. #NikeAir #NikeRunning,Negative,75,37,20566
100659,2024-02-11,Amazon,Terrible experience with Amazon. Customer service was unhelpful and rude. #FBA,Negative,98,25,20075
100463,2024-10-10,Tesla,Tesla never disappoints. Best purchase I've made this year hands down! #Tesla,Positive,54,110,2811
100186,2024-06-30,Apple,Apple keeps raising prices while the quality keeps dropping. Enough already. #iOS #Apple #MacBook,Negative,112,61,41655
101147,2024-06-01,Google,Can't believe how good Google has gotten. The new features are outstanding. #Pixel #Google,Positive,300,100,9528
101224,2024-02-28,Apple,Anyone else been following the Apple news lately? Share your thoughts. #iOS #Apple,Neutral,112,70,10986
100608,2024-11-08,Google,Thinking about switching to Google but haven't made up my mind yet. #Android,Neutral,71,20,26689
100143,2024-09-30,Tesla,Regret buying Tesla. The product is nothing like what was advertised online. #Tesla #ElonMusk #TeslaModel3,Negative,144,62,14198
100751,2024-01-04,Amazon,Can't believe how good Amazon has gotten. The new features are outstanding. #FBA #PrimeDay,Positive,309,128,21775
100981,2024-10-10,Amazon,Worst customer experience ever with Amazon. Will be switching brands for good. #FBA,Negative,119,13,5532
100197,2024-09-26,Samsung,Loving my new Samsung. The quality is top-notch and customer service was great. #SamsungTV #GalaxyWatch,Positive,180,41,21789
100883,2024-07-19,Apple,Just got the new Apple product and it's absolutely amazing! Totally worth it. #MacBook,Positive,180,94,4083
100279,2024-08-18,Samsung,Happy with my Samsung purchase. Great value for money and excellent build quality. #Samsung2024,Positive,194,92,49923
100293,2024-08-01,Amazon,Amazon is really disappointing lately. Quality has gone downhill so much. #AWS #Amazon,Negative,126,55,45881
101364,2024-09-07,Tesla,Regret buying Tesla. The product is nothing like what was advertised online. #ElonMusk #TeslaModel3,Negative,194,12,1296
100400,2024-09-04,Tesla,Happy with my Tesla purchase. Great value for money and excellent build quality. #Autopilot,Positive,179,87,46340
100122,2024-10-03,Samsung,The latest Samsung update ruined everything. So buggy and slow now. #GalaxyWatch #Samsung2024 #SamsungTV,Negative,16,32,40428
101207,2024-09-27,Google,Lost all my data because of a Google bug. Absolutely furious right now. #Gemini,Negative,69,54,40797
100202,2024-10-20,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #MustWatch #NetflixSeries,Positive,441,144,11616
100835,2024-09-23,Apple,Regret buying Apple. The product is nothing like what was advertised online. #iOS #MacBook #Apple,Negative,143,3,46951
100246,2024-04-03,Tesla,Comparing Tesla with other brands in the market before deciding. #TeslaModel3 #Autopilot #ElonMusk,Neutral,54,5,12863
101422,2024-12-21,Samsung,Saw a Samsung ad today. Not sure if I should upgrade yet or wait. #Samsung #GalaxyS #Samsung2024,Neutral,80,65,20683
101408,2024-02-06,Tesla,Happy with my Tesla purchase. Great value for money and excellent build quality. #TeslaModel3 #Autopilot,Positive,356,24,25811
101153,2024-06-02,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #GalaxyWatch,Positive,485,121,36127
100384,2024-06-04,Nike,Nike promised delivery in 2 days but it's been 10 days and still nothing. #Nike #JustDoIt,Negative,91,30,44509
101322,2024-12-03,Microsoft,The Microsoft ecosystem is seamless. Everything just works together perfectly. #Copilot #Xbox #Windows11,Positive,491,105,11804
100854,2024-06-02,Google,Read an article about Google strategy for the next fiscal year. #Google #Gemini,Neutral,112,63,32884
100219,2024-12-01,Google,The Google ecosystem is seamless. Everything just works together perfectly. #Pixel #Android #Gemini,Positive,190,112,24060
100641,2024-05-08,Tesla,Loving my new Tesla. The quality is top-notch and customer service was great. #EV,Positive,287,50,24463
100001,2024-08-04,Samsung,Samsung keeps raising prices while the quality keeps dropping. Enough already. #SamsungTV,Negative,106,71,44832
100112,2024-02-03,Tesla,Just got the new Tesla product and it's absolutely amazing! Totally worth it. #TeslaModel3 #Tesla,Positive,16,45,36312
100698,2024-02-15,Apple,Comparing Apple with other brands in the market before deciding. #AirPods #MacBook,Neutral,7,28,40387
101431,2024-08-21,Samsung,The latest Samsung update ruined everything. So buggy and slow now. #GalaxyS #GalaxyWatch,Negative,75,46,26832
100951,2024-01-09,Samsung,Samsung stock is making some moves in the market today. Keeping an eye. #SamsungTV #GalaxyWatch,Neutral,2,76,46798
101317,2024-10-21,Amazon,Happy with my Amazon purchase. Great value for money and excellent build quality. #FBA,Positive,123,3,46781
101291,2024-05-17,Tesla,Tesla keeps raising prices while the quality keeps dropping. Enough already. #TeslaModel3 #Autopilot #EV,Negative,171,20,17023
101353,2024-11-18,Microsoft,Regret buying Microsoft. The product is nothing like what was advertised online. #Azure #Windows11 #Copilot,Negative,106,42,24920
100441,2024-10-15,Amazon,Amazon never disappoints. Best purchase I've made this year hands down! #PrimeDay #Amazon #AWS,Positive,493,127,37699
101136,2024-09-10,Apple,Never buying Apple again. Product broke after two weeks of use. Total waste. #MacBook #AppleWatch #Apple,Negative,166,1,37922
101256,2024-02-11,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #NikeAir,Positive,11,118,38914
100663,2024-09-13,Microsoft,Read an article about Microsoft strategy for the next fiscal year. #Azure #Windows11 #Copilot,Neutral,40,61,30623
101372,2024-10-27,Netflix,Can't believe how good Netflix has gotten. The new features are outstanding. #BingeWatch #NetflixSeries,Positive,115,92,10295
101257,2024-04-10,Apple,Saw a Apple ad today. Not sure if I should upgrade yet or wait. #MacBook #Apple #iPhone,Neutral,33,74,7116
101331,2024-02-21,Amazon,Comparing Amazon with other brands in the market before deciding. #FBA,Neutral,113,4,6039
100317,2024-05-16,Microsoft,Can't believe how good Microsoft has gotten. The new features are outstanding. #Copilot,Positive,94,54,13146
100648,2024-01-22,Tesla,Just heard Tesla is releasing a new product next month. Interesting. #Autopilot #EV #Tesla,Neutral,96,6,30127
100709,2024-12-21,Tesla,Noticed Tesla has a new campaign running. It looks different from before. #Autopilot #ElonMusk,Neutral,104,61,36159
101282,2024-07-13,Google,Google announced some changes to their pricing structure today. #Pixel,Neutral,104,70,20556
100972,2024-01-15,Samsung,Samsung keeps raising prices while the quality keeps dropping. Enough already. #GalaxyS,Negative,69,43,41900
100627,2024-09-20,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #PrimeDay,Positive,72,102,26115
100632,2024-04-23,Google,Google support team helped me resolve my issue within minutes. Excellent service! #Google #Android,Positive,382,6,33326
101306,2024-10-22,Netflix,Happy with my Netflix purchase. Great value for money and excellent build quality. #Netflix #BingeWatch #MustWatch,Positive,180,133,28138
101248,2024-04-10,Tesla,Happy with my Tesla purchase. Great value for money and excellent build quality. #Autopilot #EV #Tesla,Positive,182,22,23171
101461,2024-05-25,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #Streaming,Positive,196,122,26149
101254,2024-09-21,Amazon,Amazon support team helped me resolve my issue within minutes. Excellent service! #AmazonDeals #AWS,Positive,29,3,34096
101383,2024-06-21,Apple,Apple support team helped me resolve my issue within minutes. Excellent service! #MacBook #AppleWatch,Positive,108,46,43098
100795,2024-10-31,Tesla,Comparing Tesla with other brands in the market before deciding. #Autopilot #Tesla,Neutral,29,20,13495
100645,2024-07-14,Samsung,The Samsung update is fantastic! So much smoother and faster now. 10/10. #Samsung #Samsung2024 #GalaxyS,Positive,58,130,14125
101012,2024-09-12,Google,Terrible experience with Google. Customer service was unhelpful and rude. #GoogleAI,Negative,22,49,38414
100556,2024-11-03,Amazon,Amazon support team helped me resolve my issue within minutes. Excellent service! #Amazon,Positive,132,44,9117
100681,2024-12-03,Google,Can't believe how good Google has gotten. The new features are outstanding. #Pixel #Gemini #Android,Positive,155,110,1842
100577,2024-12-04,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #AirPods #Apple #AppleWatch,Positive,133,110,47282
101109,2024-08-04,Amazon,Amazon released their quarterly report today with some mixed numbers. #AmazonDeals #AWS,Neutral,34,47,30619
101266,2024-12-11,Nike,Read an article about Nike strategy for the next fiscal year. #Nike #NikeAir #NikeRunning,Neutral,142,50,43248
101183,2024-02-23,Samsung,Read an article about Samsung strategy for the next fiscal year. #Samsung #SamsungTV #Samsung2024,Neutral,21,67,27816
100524,2024-01-23,Netflix,Can't believe how good Netflix has gotten. The new features are outstanding. #Streaming #NetflixSeries,Positive,242,109,11693
101059,2024-03-27,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #SamsungTV #Samsung,Positive,499,141,16943
100540,2024-08-14,Samsung,Saw a Samsung ad today. Not sure if I should upgrade yet or wait. #Samsung2024,Neutral,123,78,4233
101194,2024-06-25,Google,Lost all my data because of a Google bug. Absolutely furious right now. #Pixel #GoogleAI #Android,Negative,81,23,39773
100748,2024-07-30,Nike,Terrible experience with Nike. Customer service was unhelpful and rude. #NikeAir #Sneakers,Negative,190,55,48468
101386,2024-03-03,Nike,Thinking about switching to Nike but haven't made up my mind yet. #JustDoIt #Nike #NikeAir,Neutral,105,14,47957
100484,2024-01-12,Tesla,Terrible experience with Tesla. Customer service was unhelpful and rude. #Autopilot #ElonMusk #Tesla,Negative,88,11,12018
100095,2024-11-27,Tesla,Overpriced garbage from Tesla as usual. Not worth a single penny. #Autopilot,Negative,92,17,47075
101020,2024-06-25,Netflix,Netflix delivered exactly what I needed on time. Truly impressed with the service. #BingeWatch,Positive,453,11,14821
100563,2024-04-09,Samsung,Worst customer experience ever with Samsung. Will be switching brands for good. #SamsungTV #Samsung #GalaxyS,Negative,112,16,32066
101264,2024-11-12,Apple,The latest Apple update ruined everything. So buggy and slow now. #MacBook #Apple,Negative,64,18,5893
100742,2024-11-12,Netflix,Terrible experience with Netflix. Customer service was unhelpful and rude. #BingeWatch,Negative,155,34,49357
100863,2024-01-04,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #AWS #FBA,Positive,172,68,30211
100891,2024-07-24,Tesla,Terrible experience with Tesla. Customer service was unhelpful and rude. #Autopilot #TeslaModel3,Negative,119,20,12358
101038,2024-04-21,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #EV #Tesla,Neutral,177,5,31030
100206,2024-09-18,Amazon,Amazon promised delivery in 2 days but it's been 10 days and still nothing. #PrimeDay #Amazon,Negative,28,36,27062
100392,2024-07-12,Google,Google promised delivery in 2 days but it's been 10 days and still nothing. #Pixel #GoogleAI,Negative,174,72,9624
100794,2024-02-09,Amazon,Amazon announced some changes to their pricing structure today. #AmazonDeals #PrimeDay #AWS,Neutral,4,64,32476
100870,2024-07-30,Samsung,Samsung stock is making some moves in the market today. Keeping an eye. #Samsung2024 #Samsung #GalaxyS,Neutral,57,30,49617
100397,2024-07-10,Amazon,Amazon support team helped me resolve my issue within minutes. Excellent service! #FBA #PrimeDay #AmazonDeals,Positive,390,90,36468
100766,2024-07-21,Netflix,Netflix never disappoints. Best purchase I've made this year hands down! #MustWatch #Netflix,Positive,292,142,27142
101376,2024-04-11,Netflix,Netflix delivered exactly what I needed on time. Truly impressed with the service. #Streaming,Positive,314,40,20684
101241,2024-11-26,Microsoft,Worst customer experience ever with Microsoft. Will be switching brands for good. #Microsoft #Windows11,Negative,12,55,10450
101028,2024-03-04,Apple,Comparing Apple with other brands in the market before deciding. #iOS #MacBook,Neutral,31,8,15249
100642,2024-08-18,Samsung,Samsung promised delivery in 2 days but it's been 10 days and still nothing. #GalaxyWatch #SamsungTV,Negative,81,69,39925
100612,2024-12-20,Apple,Regret buying Apple. The product is nothing like what was advertised online. #MacBook #AirPods #iPhone,Negative,32,40,30187
100960,2024-03-27,Google,Loving my new Google. The quality is top-notch and customer service was great. #Pixel #GoogleAI,Positive,230,38,5205
100725,2024-09-12,Microsoft,The Microsoft ecosystem is seamless. Everything just works together perfectly. #Azure #Windows11,Positive,429,8,42086
100683,2024-09-24,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #Streaming,Positive,444,147,20437
100098,2024-10-30,Amazon,Amazon keeps raising prices while the quality keeps dropping. Enough already. #AmazonDeals #FBA,Negative,160,67,23428
100804,2024-11-11,Microsoft,Worst customer experience ever with Microsoft. Will be switching brands for good. #Xbox,Negative,162,21,10482
100406,2024-12-26,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #BingeWatch,Positive,62,103,20906
100502,2024-03-16,Tesla,Overpriced garbage from Tesla as usual. Not worth a single penny. #Tesla,Negative,157,12,27888
101071,2024-03-21,Nike,Nike keeps raising prices while the quality keeps dropping. Enough already. #NikeRunning #Sneakers #NikeAir,Negative,169,18,24364
101056,2024-07-27,Nike,The latest Nike update ruined everything. So buggy and slow now. #NikeRunning #JustDoIt #NikeAir,Negative,152,46,47346
100929,2024-05-16,Tesla,Thinking about switching to Tesla but haven't made up my mind yet. #ElonMusk #Autopilot #EV,Neutral,70,3,36160
100779,2024-07-06,Netflix,Netflix keeps raising prices while the quality keeps dropping. Enough already. #MustWatch #BingeWatch #Netflix,Negative,4,43,36478
100200,2024-09-29,Nike,Never buying Nike again. Product broke after two weeks of use. Total waste. #NikeRunning,Negative,74,17,37714
100134,2024-10-09,Amazon,Happy with my Amazon purchase. Great value for money and excellent build quality. #PrimeDay #AmazonDeals,Positive,313,57,31124
101051,2024-10-28,Samsung,Noticed Samsung has a new campaign running. It looks different from before. #GalaxyWatch #Samsung2024 #SamsungTV,Neutral,15,33,1189
100040,2024-10-23,Samsung,Samsung promised delivery in 2 days but it's been 10 days and still nothing. #Samsung #GalaxyS,Negative,61,36,30918
101017,2024-04-10,Tesla,Shoutout to Tesla for the incredible experience. Will definitely buy again. #Autopilot #EV #TeslaModel3,Positive,54,136,21138
100230,2024-07-09,Microsoft,Comparing Microsoft with other brands in the market before deciding. #Microsoft #Copilot,Neutral,101,75,24059
100378,2024-01-14,Google,Google support team helped me resolve my issue within minutes. Excellent service! #Gemini #GoogleAI #Google,Positive,345,45,25038
